order_id,customer_id,order_date,order_status,channel,coupon_code,order_total
5534,316,2025-07-26 06:43:18,placed,store,NEW10,12058.45
5535,951,2026-02-04 16:27:18,delivered,web,NEW10,7882.58
5536,732,2025-07-01 04:20:18,placed,store,,1394.89
5537,169,2025-04-17 07:39:18,returned,web,NEW10,8511.37
5538,391,2025-10-25 02:13:18,returned,store,,18132.54
5539,562,2025-05-19 07:29:18,shipped,web,FESTIVE5,4968.73
5540,913,2026-01-19 08:02:18,shipped,store,,5424.01
5541,58,2025-11-06 07:21:18,delivered,store,,15618.27
5542,748,2025-06-05 02:53:18,shipped,store,FESTIVE5,3403.85
5543,447,2025-07-11 06:28:18,placed,mobile,,3746.73
5544,514,2025-08-07 08:24:18,placed,web,NEW10,16687.03
5545,82,2025-10-17 14:24:18,cancelled,store,,15004.74
5546,87,2025-10-06 03:32:18,placed,mobile,,7274.31
5547,377,2026-01-19 18:26:18,placed,store,FESTIVE5,2983.11
5548,204,2026-02-08 20:34:18,placed,store,,18538.43
5549,581,2025-07-16 12:11:18,placed,web,,1706.19
5550,177,2025-10-01 03:04:18,placed,store,SAVE20,14436.08
5551,320,2025-05-30 03:00:18,shipped,web,SAVE20,2312.45
5552,781,2025-10-03 09:07:18,placed,web,SAVE20,1397.16
5553,871,2026-03-13 06:52:18,placed,web,SAVE20,1505.05
5554,853,2025-11-09 08:48:18,placed,mobile,,9666.96
5555,694,2026-04-01 02:32:18,delivered,store,SAVE20,14831.91
5556,989,2025-08-16 13:11:18,placed,web,,6254.36
5557,638,2025-05-16 22:14:18,shipped,store,,13977.46
5558,688,2025-06-17 00:12:18,delivered,web,NEW10,4391.48
5559,459,2025-04-27 00:03:18,placed,store,,9143.66
5560,724,2025-09-21 07:40:18,shipped,store,NEW10,18922.31
5561,933,2026-02-19 17:58:18,placed,mobile,NEW10,13231.62
5562,651,2026-01-11 09:51:18,placed,web,,16328.28
5563,750,2025-11-22 09:45:18,returned,mobile,,14554.53
5564,735,2026-02-04 07:05:18,shipped,mobile,SAVE20,4401.47
5565,973,2026-03-08 00:28:18,delivered,store,,9539.05
5566,934,2025-09-15 19:22:18,placed,web,NEW10,12151.85
5567,735,2025-06-23 02:56:18,placed,web,NEW10,7527.44
5568,465,2026-02-09 06:16:18,placed,web,,2525.17
5569,959,2025-07-25 01:53:18,placed,mobile,SAVE20,4362.63
5570,742,2025-11-12 03:02:18,shipped,store,FESTIVE5,14282.96
5571,872,2025-12-30 23:49:18,delivered,mobile,,11118.17
5572,27,2025-07-23 16:52:18,placed,store,,12616.03
5573,999,2025-08-03 21:37:18,shipped,mobile,NEW10,1396.85
5574,846,2025-12-02 21:15:18,placed,mobile,FESTIVE5,18756.32
5575,846,2026-01-01 01:29:18,shipped,web,FESTIVE5,6329.25
5576,805,2025-08-24 10:46:18,shipped,web,,1543.45
5577,502,2025-09-01 17:39:18,placed,mobile,,5906.84
5578,996,2025-07-23 14:35:18,placed,web,,17940.37
5579,249,2025-05-21 17:13:18,placed,store,,2270.18
5580,335,2025-11-21 10:01:18,placed,mobile,FESTIVE5,12631.82
5581,361,2025-10-21 16:25:18,shipped,store,NEW10,14532.83
5582,737,2026-03-14 21:56:18,shipped,web,FESTIVE5,12692.07
5583,992,2025-12-29 13:52:18,placed,web,NEW10,15569.22
5584,155,2025-08-17 08:31:18,shipped,web,,3832.08
5585,366,2025-10-01 23:09:18,placed,web,FESTIVE5,7447.34
5586,938,2025-05-30 08:33:18,cancelled,web,,9489.1
5587,364,2025-09-07 03:44:18,cancelled,mobile,FESTIVE5,18268.19
5588,767,2025-11-28 07:25:18,placed,store,,2877.88
5589,190,2026-02-09 12:36:18,placed,mobile,FESTIVE5,18109.41
5590,469,2026-01-23 01:32:18,placed,web,,2315.71
5591,473,2025-09-13 12:14:18,shipped,web,,3570.76
5592,588,2025-12-14 08:46:18,delivered,mobile,,14469.31
5593,200,2026-01-14 12:30:18,delivered,mobile,,7078.01
5594,582,2025-09-28 17:46:18,delivered,mobile,,10492.76
5595,360,2026-02-10 07:28:18,placed,mobile,NEW10,2248.97
5596,820,2026-03-28 16:43:18,placed,store,,9935.16
5597,305,2026-03-17 00:44:18,placed,web,NEW10,16762.84
5598,987,2025-08-20 03:46:18,shipped,mobile,,15895.15
5599,418,2026-04-01 03:20:18,shipped,web,NEW10,18996.53
5600,217,2025-11-28 08:42:18,placed,web,FESTIVE5,4496.37
5601,47,2025-08-24 23:43:18,placed,store,,5225.2
5602,612,2025-10-26 21:17:18,placed,mobile,,18661.5
5603,746,2025-09-24 12:48:18,shipped,mobile,,12894.71
5604,543,2025-08-28 06:56:18,shipped,store,NEW10,2538.07
5605,212,2026-03-29 17:31:18,placed,store,SAVE20,18910.6
5606,373,2026-01-21 09:40:18,shipped,mobile,NEW10,5541.23
5607,822,2026-03-31 01:12:18,placed,web,FESTIVE5,5717.41
5608,409,2025-07-08 05:27:18,placed,web,,3552.45
5609,742,2025-10-10 03:13:18,placed,mobile,,5103.11
5610,585,2025-08-18 12:45:18,placed,mobile,,7741.34
5611,628,2026-03-29 04:23:18,delivered,web,NEW10,3146.56
5612,438,2025-05-11 17:12:18,returned,mobile,FESTIVE5,1834.36
5613,776,2025-12-01 07:22:18,shipped,web,SAVE20,12435.31
5614,947,2026-03-30 03:53:18,placed,mobile,SAVE20,4905.74
5615,192,2025-11-26 01:11:18,placed,mobile,,390.27
5616,919,2025-10-15 11:48:18,shipped,web,,6540.47
5617,241,2026-01-15 08:10:18,shipped,store,NEW10,15258.14
5618,504,2025-07-29 03:46:18,placed,store,,3593.03
5619,816,2025-06-22 11:28:18,shipped,web,SAVE20,2788.66
5620,146,2025-10-19 06:19:18,placed,store,,6740.91
5621,990,2025-09-28 11:22:18,shipped,store,,3403.57
5622,884,2025-10-10 20:56:18,delivered,web,,8771.2
5623,574,2025-12-26 06:11:18,placed,store,SAVE20,14714.97
5624,484,2025-07-28 07:28:18,cancelled,web,FESTIVE5,16697.43
5625,873,2025-09-28 00:20:18,shipped,store,,667.2
5626,493,2025-06-18 02:27:18,placed,web,NEW10,1179.34
5627,497,2025-10-11 13:14:18,placed,mobile,,16321.41
5628,895,2026-04-12 18:44:18,shipped,web,SAVE20,9161.56
5629,146,2025-05-01 10:40:18,delivered,mobile,,16515.56
5630,583,2025-12-19 19:42:18,shipped,store,,19789.35
5631,638,2025-11-23 19:33:18,placed,mobile,,14880.26
5632,253,2025-12-10 01:07:18,shipped,store,SAVE20,2997.92
5633,696,2025-08-17 08:02:18,cancelled,web,,16614.4
5634,108,2025-05-27 16:27:18,cancelled,store,,704.02
5635,839,2026-03-30 18:19:18,shipped,web,FESTIVE5,584.38
5636,404,2026-01-14 23:44:18,returned,mobile,FESTIVE5,16615.44
5637,369,2025-06-11 05:45:18,placed,web,SAVE20,13852.2
5638,496,2026-01-14 07:56:18,placed,mobile,FESTIVE5,4914.63
5639,796,2026-02-25 01:14:18,cancelled,web,SAVE20,11420.63
5640,260,2025-10-12 10:48:18,delivered,mobile,FESTIVE5,16333.3
5641,801,2026-03-11 00:53:18,shipped,web,FESTIVE5,16698.22
5642,900,2026-02-20 06:41:18,shipped,mobile,,292.13
5643,350,2025-08-21 02:59:18,placed,store,,8023.29
5644,983,2025-08-13 11:10:18,placed,web,SAVE20,18268.82
5645,4,2025-08-26 09:41:18,delivered,web,,14254.49
5646,997,2025-09-23 02:54:18,placed,web,,18757.78
5647,712,2025-05-09 21:32:18,returned,web,,9270.91
5648,431,2025-05-18 02:31:18,shipped,store,NEW10,18842.6
5649,845,2025-09-15 19:25:18,shipped,store,SAVE20,2930.65
5650,314,2025-06-26 15:17:18,delivered,mobile,,2261.99
5651,462,2025-05-09 13:06:18,placed,store,FESTIVE5,19481.94
5652,107,2025-09-13 09:26:18,placed,mobile,,9493.63
5653,923,2025-11-27 09:42:18,placed,web,,6170.07
5654,111,2025-06-16 22:41:18,returned,web,,14705.1
5655,591,2026-04-01 06:37:18,shipped,web,,6667.93
5656,181,2025-06-17 02:19:18,placed,store,FESTIVE5,491.89
5657,241,2026-01-18 22:47:18,placed,mobile,SAVE20,14773.73
5658,989,2025-12-25 03:12:18,shipped,web,,14237.54
5659,68,2025-04-23 23:49:18,shipped,store,NEW10,17897.73
5660,953,2026-01-05 02:37:18,shipped,web,,7298.71
5661,217,2025-12-11 17:13:18,shipped,web,FESTIVE5,6193.33
5662,421,2025-07-10 19:44:18,delivered,web,NEW10,8081.58
5663,584,2025-05-19 18:56:18,delivered,mobile,,13817.45
5664,525,2025-11-11 02:24:18,placed,store,,11543.49
5665,103,2025-06-30 16:12:18,shipped,web,,14922.33
5666,301,2025-06-13 18:41:18,placed,mobile,FESTIVE5,5126.37
5667,103,2026-01-03 06:55:18,shipped,mobile,NEW10,15776.51
5668,709,2025-11-18 01:48:18,shipped,mobile,NEW10,6510.6
5669,464,2025-05-01 13:23:18,delivered,store,SAVE20,7774.55
5670,511,2025-04-22 05:23:18,placed,store,FESTIVE5,19272.56
5671,179,2026-02-18 23:03:18,shipped,store,FESTIVE5,17154.04
5672,398,2025-05-31 23:45:18,returned,mobile,,19721.91
5673,280,2026-02-28 20:26:18,placed,web,NEW10,12394.05
5674,661,2025-10-03 23:18:18,cancelled,store,,6407.73
5675,572,2025-09-29 15:37:18,shipped,mobile,NEW10,17795.27
5676,623,2026-01-31 17:30:18,placed,web,,19495.08
5677,2,2025-12-03 01:00:18,placed,web,FESTIVE5,14178.84
5678,751,2025-11-27 12:39:18,shipped,mobile,SAVE20,16938.86
5679,289,2025-10-20 23:27:18,delivered,store,NEW10,11721.06
5680,133,2025-10-14 16:05:18,placed,mobile,,4093.1
5681,58,2025-12-24 21:32:18,shipped,web,,15163.56
5682,119,2025-12-29 09:14:18,shipped,mobile,,10332.5
5683,881,2025-11-08 06:54:18,placed,store,,13488.65
5684,111,2025-06-08 22:57:18,delivered,mobile,SAVE20,10342.48
5685,402,2025-04-19 16:17:18,placed,mobile,,13013.64
5686,233,2025-08-08 15:27:18,placed,mobile,SAVE20,10151.28
5687,473,2026-02-15 00:30:18,cancelled,store,FESTIVE5,12019.98
5688,200,2025-06-09 04:54:18,placed,web,,13376.48
5689,345,2025-07-31 16:45:18,shipped,store,,4862.34
5690,622,2025-06-25 14:24:18,delivered,store,FESTIVE5,6640.36
5691,125,2025-08-29 19:40:18,delivered,store,FESTIVE5,18264.98
5692,919,2025-06-29 15:46:18,placed,web,FESTIVE5,5198.18
5693,896,2026-03-29 19:28:18,shipped,mobile,SAVE20,6363.38
5694,977,2025-10-12 22:37:18,placed,web,FESTIVE5,3345.91
5695,497,2025-05-24 15:24:18,returned,web,SAVE20,7489.97
5696,442,2025-10-03 06:50:18,returned,store,,11492.7
5697,329,2026-03-06 16:12:18,placed,web,,14139.06
5698,837,2026-02-23 17:59:18,placed,mobile,SAVE20,16565.97
5699,288,2025-09-19 10:30:18,delivered,mobile,NEW10,14300.42
5700,52,2025-07-27 09:17:18,placed,web,,3042.04
5701,776,2025-04-22 07:14:18,placed,web,,13827.47
5702,802,2026-02-27 04:25:18,placed,store,,3694.4
5703,726,2025-10-20 02:33:18,placed,mobile,,3918.23
5704,259,2025-06-05 22:31:18,shipped,mobile,FESTIVE5,7659.52
5705,291,2026-02-05 01:39:18,placed,web,,11250.44
5706,906,2025-09-15 03:49:18,shipped,web,SAVE20,14316.3
5707,811,2026-03-18 20:45:18,placed,web,NEW10,2526.68
5708,416,2025-05-12 05:11:18,cancelled,mobile,,1012.2
5709,763,2025-06-30 05:58:18,returned,web,,13720.43
5710,641,2026-01-06 07:35:18,delivered,store,SAVE20,18718.74
5711,44,2025-04-19 23:46:18,shipped,web,NEW10,12585.96
5712,95,2025-09-30 16:52:18,cancelled,store,SAVE20,11465.75
5713,69,2025-07-19 01:24:18,returned,store,,2447.13
5714,825,2026-04-01 20:02:18,cancelled,web,SAVE20,18523.74
5715,555,2025-07-04 05:57:18,placed,store,,-9697.22
5716,692,2026-02-02 16:03:18,placed,store,FESTIVE5,4947.47
5717,318,2025-11-27 16:49:18,cancelled,store,,13695.71
5718,932,2025-08-26 15:42:18,shipped,web,,19598.95
5719,167,2025-11-10 13:11:18,placed,store,,5396.07
5720,59,2025-12-21 11:23:18,shipped,store,NEW10,5374.67
5721,46,2025-06-11 17:52:18,delivered,store,,7431.29
5722,534,2025-10-04 18:38:18,shipped,web,,19025.22
5723,899,2026-03-01 13:29:18,cancelled,mobile,SAVE20,4559.54
5724,189,2025-08-31 01:33:18,delivered,mobile,,13462.93
5725,709,2025-11-12 19:29:18,placed,store,,14145.49
5726,571,2025-10-11 20:31:18,delivered,store,SAVE20,-738.93
5727,945,2026-02-16 17:09:18,returned,store,,7410.04
5728,793,2025-11-08 19:59:18,placed,store,SAVE20,277.49
5729,376,2026-02-20 14:01:18,delivered,mobile,NEW10,19475.49
5730,175,2026-02-21 14:12:18,shipped,mobile,,12323.45
5731,797,2025-12-07 13:56:18,shipped,store,SAVE20,11568.58
5732,214,2026-01-15 13:09:18,placed,store,NEW10,4745.13
5733,521,2026-03-12 12:44:18,cancelled,store,,3611.99
5734,853,2025-08-29 03:31:18,cancelled,web,SAVE20,8740.1
5735,660,2026-03-17 22:05:18,shipped,store,,4388.78
5736,816,2026-01-13 08:31:18,placed,mobile,,8850.72
5737,626,2026-01-16 09:56:18,placed,mobile,,3375.5
5738,220,2025-11-11 02:17:18,cancelled,mobile,,3706.26
5739,377,2025-09-24 02:28:18,placed,store,SAVE20,12038.98
5740,866,2025-06-13 12:16:18,cancelled,store,FESTIVE5,17521.23
5741,306,2025-08-03 01:55:18,placed,mobile,,16950.23
5742,780,2025-07-04 15:01:18,placed,mobile,FESTIVE5,15439.03
5743,439,2025-11-06 22:26:18,shipped,mobile,,6600.51
5744,741,2026-04-13 03:46:18,shipped,mobile,NEW10,8046.97
5745,793,2025-06-21 23:54:18,placed,mobile,NEW10,2168.82
5746,6,2025-11-05 18:45:18,cancelled,mobile,,-10160.97
5747,894,2026-01-21 00:37:18,placed,store,,12423.13
5748,747,2025-07-10 12:03:18,delivered,store,,-8263.19
5749,975,2025-05-29 01:39:18,shipped,web,,7551.36
5750,105,2025-09-14 09:05:18,shipped,web,,12856.52
5751,630,2026-01-25 08:32:18,placed,web,SAVE20,11309.34
5752,837,2025-05-05 14:35:18,placed,mobile,SAVE20,17980.97
5753,332,2026-02-25 04:21:18,shipped,store,,12674.9
5754,100,2026-02-06 16:15:18,cancelled,mobile,FESTIVE5,15125.09
5755,247,2025-07-10 03:39:18,cancelled,web,FESTIVE5,10104.41
5756,585,2025-06-07 17:00:18,shipped,store,NEW10,8778.49
5757,967,2025-10-18 17:12:18,shipped,mobile,SAVE20,2842.71
5758,668,2025-05-03 03:48:18,placed,web,,13921.47
5759,92,2025-08-03 16:34:18,delivered,mobile,SAVE20,15369.7
5760,295,2025-06-09 00:38:18,placed,web,,10947.13
5761,952,2026-03-19 03:11:18,placed,store,FESTIVE5,12182.26
5762,870,2026-02-21 18:12:18,shipped,store,FESTIVE5,1419.61
5763,371,2025-06-03 22:30:18,delivered,web,FESTIVE5,18239.37
5764,367,2025-06-11 14:36:18,placed,web,,6133.82
5765,522,2025-11-16 10:57:18,shipped,store,,18539.13
5766,278,2025-06-28 12:00:18,shipped,mobile,SAVE20,6623.74
5767,383,2025-11-07 10:32:18,returned,web,,1153.5
5768,379,2025-08-28 23:53:18,returned,mobile,,19907.09
5769,31,2025-05-01 01:48:18,cancelled,mobile,,5656.77
5770,374,2026-02-23 08:01:18,shipped,store,SAVE20,7721.57
5771,796,2025-10-12 19:00:18,placed,web,,9367.84
5772,420,2025-06-20 17:59:18,placed,web,,12061.19
5773,841,2025-10-06 01:17:18,delivered,mobile,,766.74
5774,872,2025-07-20 17:42:18,shipped,web,NEW10,413.23
5775,363,2026-03-06 16:45:18,placed,store,FESTIVE5,7435.71
5776,797,2025-09-30 19:46:18,placed,mobile,SAVE20,14137.23
5777,902,2026-01-05 20:31:18,cancelled,store,,4168.67
5778,581,2025-07-26 15:07:18,placed,store,NEW10,5006.3
5779,485,2025-04-18 21:22:18,cancelled,web,,10414.14
5780,679,2025-04-27 15:10:18,placed,store,SAVE20,4826.26
5781,334,2025-05-08 08:40:18,placed,mobile,SAVE20,3495.21
5782,927,2025-09-01 13:11:18,shipped,web,SAVE20,9895.51
5783,617,2025-09-14 06:38:18,delivered,mobile,,12988.45
5784,743,2026-03-11 07:10:18,cancelled,web,,1200.13
5785,146,2026-01-13 12:34:18,placed,mobile,,16319.59
5786,326,2026-02-16 18:22:18,shipped,store,NEW10,8424.6
5787,362,2025-08-15 10:02:18,delivered,mobile,SAVE20,13438.6
5788,638,2025-06-17 13:53:18,delivered,store,SAVE20,10321.97
5789,282,2026-02-24 22:51:18,delivered,store,,16617.58
5790,873,2025-05-30 10:38:18,shipped,store,FESTIVE5,4350.33
5791,912,2026-03-16 03:06:18,delivered,store,SAVE20,6775.45
5792,94,2025-08-04 06:39:18,placed,mobile,,2481.33
5793,168,2026-01-22 12:48:18,shipped,mobile,SAVE20,12341.34
5794,499,2025-06-04 00:18:18,placed,mobile,,3678.56
5795,976,2025-08-27 13:13:18,placed,web,NEW10,10380.3
5796,844,2026-02-07 05:53:18,shipped,store,,8767.61
5797,652,2025-10-24 16:01:18,placed,web,,2731.81
5798,252,2025-10-27 12:13:18,cancelled,web,SAVE20,5563.09
5799,387,2025-07-11 14:57:18,delivered,mobile,NEW10,11880.03
5800,85,2025-07-20 04:21:18,cancelled,store,FESTIVE5,7248.24
5801,739,2025-06-21 05:06:18,shipped,web,FESTIVE5,6035.91
5802,675,2026-03-18 04:22:18,placed,mobile,SAVE20,13641.98
5803,370,2025-09-17 06:17:18,placed,web,FESTIVE5,16303.52
5804,894,2025-11-21 04:37:18,placed,store,FESTIVE5,9802.82
5805,818,2025-11-16 14:33:18,placed,web,,17770.14
5806,547,2025-05-09 01:34:18,placed,web,,12285.46
5807,257,2025-12-15 11:23:18,cancelled,mobile,SAVE20,1713.53
5808,101,2025-12-22 00:09:18,shipped,mobile,FESTIVE5,5360.52
5809,220,2025-08-08 22:23:18,cancelled,web,,15588.49
5810,125,2025-10-12 05:00:18,placed,mobile,NEW10,3450.53
5811,781,2026-04-14 15:40:18,cancelled,store,SAVE20,5646.08
5812,295,2025-08-15 09:42:18,placed,mobile,SAVE20,1062.63
5813,71,2025-06-12 22:31:18,placed,mobile,NEW10,18870.72
5814,440,2025-12-16 08:38:18,shipped,store,,13348.02
5815,502,2025-08-25 07:39:18,returned,web,NEW10,19846.2
5816,939,2025-07-18 07:13:18,shipped,mobile,,18591.22
5817,805,2026-01-14 00:39:18,placed,web,,12151.62
5818,790,2025-10-08 10:07:18,placed,store,FESTIVE5,15351.37
5819,706,2025-06-22 21:08:18,delivered,store,NEW10,18256.12
5820,617,2025-06-02 05:42:18,shipped,mobile,,11293.66
5821,799,2025-05-22 13:27:18,placed,web,,18381.08
5822,915,2025-11-03 03:41:18,delivered,web,SAVE20,5819.09
5823,730,2026-02-23 18:25:18,placed,web,FESTIVE5,1199.62
5824,579,2025-05-05 07:42:18,placed,mobile,SAVE20,16593.51
5825,857,2026-03-30 13:14:18,shipped,store,,19322.63
5826,115,2025-10-05 07:39:18,placed,store,SAVE20,275.23
5827,816,2025-05-09 22:05:18,returned,mobile,FESTIVE5,9706.4
5828,587,2026-03-31 22:46:18,cancelled,web,SAVE20,7442.93
5829,553,2025-06-17 23:54:18,shipped,web,NEW10,3100.48
5830,583,2025-07-31 16:42:18,shipped,web,FESTIVE5,5959.4
5831,181,2026-03-26 23:29:18,shipped,store,NEW10,7242.12
5832,554,2025-12-29 11:48:18,cancelled,store,,9961.48
5833,110,2025-09-09 01:31:18,cancelled,web,NEW10,17608.71
5834,382,2025-11-25 04:52:18,delivered,mobile,,7919.08
5835,887,2026-02-10 06:47:18,placed,mobile,,7484.27
5836,35,2026-04-06 07:29:18,cancelled,store,FESTIVE5,9535.23
5837,600,2025-08-14 17:38:18,shipped,mobile,,16377.44
5838,710,2025-07-10 05:02:18,cancelled,store,NEW10,17342.45
5839,49,2026-01-15 10:42:18,shipped,web,,3346.95
5840,874,2025-08-16 09:32:18,delivered,web,SAVE20,11995.92
5841,33,2025-12-30 14:48:18,placed,mobile,SAVE20,4803.01
5842,38,2025-09-30 23:10:18,placed,store,SAVE20,13594.48
5843,157,2025-06-25 08:33:18,placed,mobile,FESTIVE5,19083.67
5844,689,2025-11-23 22:29:18,placed,web,,12117.83
5845,363,2025-06-15 12:40:18,placed,web,FESTIVE5,19980.97
5846,911,2025-11-22 08:00:18,cancelled,mobile,SAVE20,19765.76
5847,435,2025-08-27 01:06:18,delivered,web,,18247.93
5848,76,2025-08-06 04:12:18,shipped,web,FESTIVE5,16133.98
5849,344,2026-01-20 09:35:18,delivered,web,,1056.06
5850,438,2025-12-03 09:30:18,placed,mobile,,1241.46
5851,494,2026-03-03 18:00:18,cancelled,store,,992.03
5852,298,2025-07-27 18:22:18,cancelled,web,NEW10,2348.84
5853,357,2025-10-03 03:38:18,cancelled,store,,7536.32
5854,99,2025-05-22 14:10:18,placed,web,FESTIVE5,295.65
5855,693,2025-12-03 07:00:18,shipped,store,NEW10,14134.2
5856,562,2026-04-01 21:02:18,shipped,mobile,,14421.81
5857,361,2025-07-31 17:39:18,shipped,mobile,FESTIVE5,12746.23
5858,784,2025-06-05 23:17:18,shipped,store,,5346.84
5859,300,2026-01-22 17:16:18,shipped,web,,15419.39
5860,394,2025-07-18 08:02:18,shipped,mobile,,5265.18
5861,908,2025-05-05 21:33:18,placed,store,,10545.43
5862,442,2025-08-12 08:05:18,placed,web,,2318.45
5863,557,2025-09-20 23:20:18,delivered,store,FESTIVE5,7588.02
5864,978,2025-06-11 06:10:18,cancelled,web,FESTIVE5,8372.02
5865,732,2025-05-21 19:14:18,shipped,mobile,FESTIVE5,3587.35
5866,109,2026-04-05 13:07:18,placed,store,FESTIVE5,17395.53
5867,196,2025-11-04 11:02:18,delivered,mobile,FESTIVE5,9157.45
5868,835,2026-01-13 12:17:18,delivered,mobile,NEW10,4580.93
5869,67,2025-11-19 04:02:18,shipped,web,,19164.31
5870,578,2025-05-14 04:49:18,delivered,web,,9962.73
5871,15,2025-09-28 19:04:18,delivered,web,,14654.11
5872,537,2025-06-17 05:51:18,placed,web,,1736.74
5873,35,2025-12-08 15:22:18,placed,mobile,NEW10,10674.73
5874,470,2025-06-17 12:18:18,shipped,store,SAVE20,9620.82
5875,109,2025-09-13 19:03:18,placed,mobile,,3553.98
5876,949,2026-03-22 11:51:18,placed,mobile,,12263.31
5877,454,2025-08-18 04:50:18,placed,store,,1289.92
5878,136,2025-10-07 17:10:18,delivered,mobile,,14924.65
5879,9,2025-10-04 10:53:18,shipped,mobile,SAVE20,16253.3
5880,512,2026-03-15 13:47:18,placed,web,SAVE20,2821.69
5881,720,2025-09-24 20:00:18,placed,store,NEW10,6508.89
5882,37,2026-02-12 11:05:18,cancelled,store,NEW10,14731.98
5883,809,2025-11-28 14:16:18,placed,mobile,,8840.13
5884,489,2026-03-13 12:00:18,returned,mobile,,6237.33
5885,823,2025-09-10 06:00:18,placed,web,,3205.81
5886,391,2025-12-05 08:55:18,returned,store,FESTIVE5,10236.02
5887,444,2025-08-30 09:47:18,placed,mobile,NEW10,17379.09
5888,335,2025-12-07 04:03:18,delivered,mobile,FESTIVE5,6671.42
5889,724,2025-11-24 14:43:18,cancelled,web,,13334.84
5890,938,2025-10-31 05:13:18,shipped,mobile,,9438.78
5891,858,2025-10-29 12:57:18,placed,web,FESTIVE5,13086.8
5892,221,2025-12-11 02:42:18,placed,store,,12661.27
5893,454,2025-08-04 09:59:18,delivered,web,SAVE20,247.14
5894,93,2025-04-27 07:14:18,delivered,web,NEW10,4855.1
5895,426,2025-08-28 00:00:18,delivered,mobile,FESTIVE5,6283.01
5896,183,2025-07-27 14:22:18,shipped,mobile,SAVE20,12375.84
5897,855,2025-11-12 18:26:18,placed,store,,18307.14
5898,888,2025-08-29 00:42:18,shipped,web,,3301.84
5899,624,2025-09-04 17:34:18,delivered,store,NEW10,18157.12
5900,264,2025-04-14 22:46:18,returned,mobile,,6687.38
5901,851,2025-11-01 17:21:18,delivered,store,FESTIVE5,18203.88
5902,473,2026-02-14 06:09:18,delivered,store,,2402.96
5903,172,2025-08-19 21:06:18,shipped,store,SAVE20,10518.27
5904,789,2025-12-26 08:54:18,delivered,web,,15396.71
5905,329,2025-12-04 14:19:18,shipped,web,,17252.63
5906,789,2025-11-18 00:09:18,placed,store,FESTIVE5,13023.27
5907,748,2026-03-30 14:52:18,placed,web,FESTIVE5,4826.88
5908,775,2025-07-01 04:31:18,cancelled,web,,19803.3
5909,221,2026-02-05 06:34:18,delivered,mobile,,5044.99
5910,428,2025-07-26 08:45:18,delivered,store,,19272.68
5911,836,2025-10-10 22:11:18,placed,store,,-3145.43
5912,807,2025-12-22 15:14:18,shipped,web,SAVE20,4808.66
5913,655,2025-09-24 11:03:18,shipped,mobile,,9247.27
5914,102,2025-11-07 11:46:18,cancelled,mobile,,15486.27
5915,390,2026-01-27 07:49:18,placed,store,FESTIVE5,3377.07
5916,367,2025-07-09 22:57:18,delivered,mobile,FESTIVE5,973.24
5917,386,2026-01-01 18:25:18,cancelled,mobile,NEW10,7508.65
5918,761,2025-06-09 09:46:18,cancelled,mobile,NEW10,961.76
5919,571,2026-02-27 12:52:18,shipped,mobile,FESTIVE5,4575.01
5920,471,2025-08-09 06:45:18,delivered,store,,6850.78
5921,150,2025-08-29 17:27:18,shipped,store,NEW10,16717.42
5922,392,2026-01-04 07:58:18,placed,mobile,,14784.46
5923,103,2026-03-02 04:38:18,placed,web,,6926.17
5924,516,2025-08-15 11:36:18,placed,web,,14479.9
5925,607,2025-12-23 13:03:18,placed,mobile,,7752.99
5926,964,2026-01-03 21:07:18,placed,store,,17467.19
5927,510,2025-11-12 15:07:18,placed,store,,11982.33
5928,319,2026-03-20 02:19:18,placed,mobile,FESTIVE5,5073.28
5929,300,2025-08-08 03:45:18,delivered,store,,16062.32
5930,313,2025-10-26 18:24:18,cancelled,store,,10955.36
5931,817,2025-11-19 03:31:18,delivered,web,,13094.33
5932,126,2026-04-05 13:46:18,placed,store,,8109.2
5933,850,2025-08-15 23:20:18,placed,mobile,FESTIVE5,4333.11
5934,665,2026-03-29 14:31:18,shipped,store,,7729.48
5935,1000,2025-09-06 18:42:18,delivered,web,SAVE20,11417.06
5936,949,2026-04-11 12:06:18,delivered,web,,7058.9
5937,201,2025-06-15 02:58:18,delivered,store,FESTIVE5,8126.17
5938,863,2025-08-08 16:06:18,placed,web,FESTIVE5,3330.74
5939,737,2025-08-08 12:46:18,placed,web,,16319.87
5940,360,2026-02-11 22:38:18,delivered,mobile,,4083.07
5941,302,2025-06-30 17:42:18,placed,web,FESTIVE5,8689.06
5942,226,2025-07-05 21:57:18,shipped,web,,18649.83
5943,974,2025-04-29 18:40:18,placed,store,,10367.29
5944,935,2026-03-18 02:03:18,delivered,store,SAVE20,6749.77
5945,931,2025-08-11 07:14:18,shipped,mobile,SAVE20,13531.65
5946,128,2025-09-07 11:04:18,placed,store,,12404.45
5947,431,2025-05-11 20:11:18,delivered,mobile,,6006.54
5948,484,2025-08-12 03:47:18,placed,mobile,,8906.83
5949,710,2025-06-16 22:58:18,cancelled,mobile,NEW10,16572.35
5950,608,2026-02-20 15:54:18,shipped,store,,6411.84
5951,406,2025-07-24 03:17:18,cancelled,mobile,NEW10,8523.36
5952,243,2025-12-31 10:04:18,cancelled,web,FESTIVE5,7754.11
5953,555,2025-11-04 04:52:18,placed,store,SAVE20,2167.81
5954,734,2025-04-25 16:03:18,placed,web,,5146.5
5955,379,2026-02-11 20:33:18,cancelled,web,,13251.66
