order_item_id,order_id,product_id,quantity,unit_price,line_amount
17071,3786,189,1,20891.32,20891.32
17072,9548,114,1,11408.37,11408.37
17073,2174,42,2,21385.18,42770.36
17074,5084,5,5,30744.61,153723.05
17075,4465,122,5,34554.92,172774.6
17076,2153,160,4,5088.45,20353.8
17077,2492,151,5,18236.53,91182.65
17078,2133,103,5,14692.97,73464.85
17079,2893,271,2,19081.2,38162.4
17080,8291,142,4,8674.56,34698.24
17081,8977,46,1,47559.06,47559.06
17082,8721,53,4,28104.63,112418.52
17083,5403,260,4,9942.06,39768.24
17084,7564,287,1,14441.41,14441.41
17085,8658,116,2,17118.03,34236.06
17086,6236,173,4,28616.99,114467.96
17087,2628,258,3,17373.74,52121.22
17088,4147,207,3,34802.36,104407.08
17089,9903,187,3,39754.9,119264.7
17090,7529,249,3,16882.97,50648.91
17091,8638,202,2,21918.09,43836.18
17092,1715,159,1,14919.92,14919.92
17093,8865,167,1,8056.91,8056.91
17094,1129,162,3,16887.23,50661.69
17095,3681,23,5,29614.2,148071.0
17096,3406,119,1,34708.27,34708.27
17097,7907,52,1,38015.3,38015.3
17098,1386,7,5,21538.08,107690.4
17099,335,105,2,5571.47,11142.94
17100,5417,242,3,25225.91,75677.73
17101,2735,274,1,49808.28,49808.28
17102,391,165,3,12831.79,38495.37
17103,4203,248,1,22863.01,22863.01
17104,1588,138,4,41814.06,167256.24
17105,2487,203,3,33316.25,99948.75
17106,834,285,1,2554.86,2554.86
17107,1465,122,4,8397.26,33589.04
17108,6746,144,5,34584.77,172923.85
17109,3831,215,5,36217.29,181086.45
17110,7681,210,1,8953.49,8953.49
17111,6133,156,4,930.6,3722.4
17112,1497,17,1,9181.42,9181.42
17113,7246,254,4,31618.31,126473.24
17114,2991,203,2,22497.17,44994.34
17115,1315,198,2,28664.16,57328.32
17116,9512,194,5,21997.57,109987.85
17117,4741,240,2,31527.13,63054.26
17118,5454,51,5,15000.92,75004.6
17119,232,232,4,6475.82,25903.28
17120,6831,245,1,3936.25,3936.25
17121,8371,140,4,45640.1,182560.4
17122,6098,255,4,33196.61,132786.44
17123,5164,251,3,30209.25,90627.75
17124,1386,210,2,21603.9,43207.8
17125,8770,260,4,18221.34,72885.36
17126,9609,204,5,5606.63,28033.15
17127,3576,291,3,12304.12,36912.36
17128,1604,242,2,3963.6,7927.2
17129,4912,281,4,21779.28,87117.12
17130,8683,119,4,2078.27,8313.08
17131,4004,17,3,4249.03,12747.09
17132,6129,55,4,47256.07,189024.28
17133,467,148,5,21080.41,105402.05
17134,3033,293,5,28964.16,144820.8
17135,9494,286,4,31743.52,126974.08
17136,2048,63,1,22192.74,22192.74
17137,7138,127,2,2638.47,5276.94
17138,6294,46,1,39179.77,39179.77
17139,9827,155,3,21770.84,65312.52
17140,1952,146,3,19425.62,58276.86
17141,1448,255,2,40487.35,80974.7
17142,1608,195,5,44127.97,220639.85
17143,1148,5,1,39971.67,39971.67
17144,8223,128,4,21615.2,86460.8
17145,4837,240,4,11129.51,44518.04
17146,9524,220,1,1357.75,1357.75
17147,2822,88,2,26216.81,52433.62
17148,1468,83,5,32621.49,163107.45
17149,8572,5,2,23594.01,47188.02
17150,7495,44,4,1651.13,6604.52
17151,3483,57,2,48673.33,97346.66
17152,3626,211,2,27749.98,55499.96
17153,3470,289,5,13479.4,67397.0
17154,9294,150,5,29270.06,146350.3
17155,9508,60,2,25751.44,51502.88
17156,4442,272,5,10419.93,52099.65
17157,2723,230,1,8514.05,8514.05
17158,9963,175,5,20327.4,101637.0
17159,1974,147,1,1185.62,1185.62
17160,6218,235,5,21208.84,106044.2
17161,5206,260,5,37530.19,187650.95
17162,2371,148,2,30024.39,60048.78
17163,9202,10,5,38442.3,192211.5
17164,5145,36,3,32154.76,96464.28
17165,2324,232,4,12550.3,50201.2
17166,2601,277,3,27025.91,81077.73
17167,8093,208,3,15114.85,45344.55
17168,7409,292,3,8712.41,26137.23
17169,2105,131,5,1756.83,8784.15
17170,1731,202,5,23766.53,118832.65
17171,6218,238,3,38037.66,114112.98
17172,5583,168,2,28393.1,56786.2
17173,5589,243,1,46737.72,46737.72
17174,5608,83,4,41803.71,167214.84
17175,3496,248,2,14481.29,28962.58
17176,2856,293,3,6602.79,19808.37
17177,4601,5,5,32962.19,164810.95
17178,5523,107,5,38391.5,191957.5
17179,6504,36,2,17663.42,35326.84
17180,7354,263,2,17030.61,34061.22
17181,4222,92,2,15390.1,30780.2
17182,7308,220,2,44750.84,89501.68
17183,8236,67,4,17883.85,71535.4
17184,9613,178,2,31480.66,62961.32
17185,5198,23,1,18658.44,18658.44
17186,3806,59,4,34846.31,139385.24
17187,9900,32,1,33423.43,33423.43
17188,4285,60,3,34225.62,102676.86
17189,9207,281,2,27753.63,55507.26
17190,1353,17,5,49934.58,249672.9
17191,5333,221,2,12188.15,24376.3
17192,1527,64,1,24902.5,24902.5
17193,5843,89,1,49764.49,49764.49
17194,5966,235,4,17811.04,71244.16
17195,543,240,4,22115.52,88462.08
17196,9098,242,5,17243.37,86216.85
17197,5323,105,2,44731.2,89462.4
17198,2188,200,2,24639.52,49279.04
17199,3837,205,3,41913.27,125739.81
17200,5853,52,2,43358.91,86717.82
17201,9761,226,4,38550.13,154200.52
17202,5649,8,2,12995.14,25990.28
17203,9160,168,1,29386.68,29386.68
17204,2434,275,5,439.32,2196.6
17205,2830,213,1,36695.42,36695.42
17206,20,189,2,9201.55,18403.1
17207,5342,243,3,33449.53,100348.59
17208,5884,50,4,43553.05,174212.2
17209,4638,161,3,31112.3,93336.9
17210,7029,96,2,45641.25,91282.5
17211,4083,65,1,24519.15,24519.15
17212,7830,143,2,38205.49,76410.98
17213,6319,170,3,17226.16,51678.48
17214,6164,267,4,13472.71,53890.84
17215,6360,282,1,10743.28,10743.28
17216,5781,32,5,12588.89,62944.45
17217,5443,250,2,40089.5,80179.0
17218,6256,229,4,21540.02,86160.08
17219,9313,202,2,10104.2,20208.4
17220,9599,146,5,16187.48,80937.4
17221,2970,3,4,31013.47,124053.88
17222,6960,14,1,17158.8,17158.8
17223,2460,120,2,29058.82,58117.64
17224,304,63,2,37983.47,75966.94
17225,4519,16,1,3830.75,3830.75
17226,1772,84,1,33575.7,33575.7
17227,6675,156,4,4751.83,19007.32
17228,4108,157,4,25022.62,100090.48
17229,1647,190,1,20394.38,20394.38
17230,735,231,3,40452.76,121358.28
17231,5568,159,3,14355.99,43067.97
17232,9244,180,2,47838.62,95677.24
17233,5594,39,1,42954.18,42954.18
17234,7315,55,1,39811.96,39811.96
17235,2483,94,3,7314.91,21944.73
17236,1398,113,4,34457.37,137829.48
17237,1135,131,3,21727.3,65181.9
17238,2820,236,4,37901.83,151607.32
17239,842,23,4,10568.5,42274.0
17240,27,164,1,43541.71,43541.71
17241,9593,187,4,20054.36,80217.44
17242,389,215,3,9500.78,28502.34
17243,5699,3,4,30580.7,122322.8
17244,728,123,4,45974.4,183897.6
17245,3818,15,2,31470.22,62940.44
17246,3342,215,3,41058.78,123176.34
17247,4230,299,3,39496.55,118489.65
17248,9377,86,2,27759.49,55518.98
17249,5969,271,1,20573.92,20573.92
17250,672,158,5,11814.17,59070.85
17251,2797,100,3,14173.19,42519.57
17252,7625,284,3,2987.14,8961.42
17253,1975,241,3,42917.3,128751.9
17254,2854,101,4,29251.94,117007.76
17255,1551,285,5,48905.87,244529.35
17256,8877,148,1,40648.81,40648.81
17257,383,133,2,15392.64,30785.28
17258,182,242,3,44925.28,134775.84
17259,9400,9,2,48175.61,96351.22
17260,5054,286,3,9576.86,28730.58
17261,5212,233,1,19953.83,19953.83
17262,5758,14,5,14889.36,74446.8
17263,3962,132,1,35856.27,35856.27
17264,6462,248,5,10348.02,51740.1
17265,5027,177,4,9723.98,38895.92
17266,5806,257,5,15217.61,76088.05
17267,7324,182,1,48374.52,48374.52
17268,3741,285,4,14260.91,57043.64
17269,2459,175,5,32368.07,161840.35
17270,5991,160,5,45115.17,225575.85
17271,9368,144,4,33840.43,135361.72
17272,160,100,3,19721.37,59164.11
17273,9217,195,1,24904.89,24904.89
17274,8127,118,2,33010.09,66020.18
17275,7898,224,4,13894.61,55578.44
17276,4891,74,2,16628.21,33256.42
17277,4310,114,2,42467.37,84934.74
17278,5821,235,4,13170.4,52681.6
17279,6006,127,5,35194.86,175974.3
17280,7168,267,4,15382.89,61531.56
17281,8534,293,2,4002.16,8004.32
17282,1023,36,3,3621.63,10864.89
17283,5362,279,2,20026.79,40053.58
17284,5514,227,5,38272.13,191360.65
17285,594,39,4,1569.29,6277.16
17286,6824,51,5,15349.22,76746.1
17287,8014,180,1,2825.52,2825.52
17288,7486,296,1,18470.89,18470.89
17289,218,114,3,43682.27,131046.81
17290,8735,176,2,26521.11,53042.22
17291,6237,50,2,36541.02,73082.04
17292,7510,229,5,7446.59,37232.95
17293,5411,239,4,16957.82,67831.28
17294,9361,287,1,48539.32,48539.32
17295,15,287,3,32792.6,98377.8
17296,8713,236,5,29044.79,145223.95
17297,8216,239,1,44254.52,44254.52
17298,5670,80,5,43575.8,217879.0
17299,6462,127,4,15376.13,61504.52
17300,4815,64,4,29959.47,119837.88
17301,1339,205,2,15953.0,31906.0
17302,6097,137,2,19856.96,39713.92
17303,212,202,5,12406.92,62034.6
17304,1863,265,2,46568.68,93137.36
17305,7365,180,3,9403.09,28209.27
17306,6781,287,3,9806.39,29419.17
17307,5231,52,4,29127.62,116510.48
17308,190,250,2,24547.69,49095.38
17309,2055,191,3,44853.7,134561.1
17310,9434,66,2,9601.36,19202.72
17311,9531,242,2,17609.65,35219.3
17312,8582,244,1,4130.06,4130.06
17313,6795,197,3,44512.65,133537.95
17314,7102,277,4,2488.17,9952.68
17315,485,126,1,19594.8,19594.8
17316,8401,13,3,7588.63,22765.89
17317,8867,89,1,46630.67,46630.67
17318,7599,195,1,507.96,507.96
17319,7892,169,1,47456.13,47456.13
17320,8949,141,2,20174.98,40349.96
17321,6786,284,2,6429.64,12859.28
17322,2170,205,1,44842.14,44842.14
17323,510,288,4,25741.75,102967.0
17324,8429,34,1,37058.95,37058.95
17325,4596,210,2,43188.44,86376.88
17326,3628,82,3,13297.73,39893.19
17327,9936,18,5,45276.52,226382.6
17328,4082,101,3,22163.88,66491.64
17329,6228,125,2,10766.89,21533.78
17330,4909,99,1,26042.28,26042.28
17331,6801,205,4,7539.38,30157.52
17332,4223,145,3,30170.58,90511.74
17333,1741,76,3,12996.43,38989.29
17334,9764,193,2,36765.52,73531.04
17335,6279,141,5,20016.09,100080.45
17336,5475,294,4,10335.59,41342.36
17337,7422,170,4,21232.52,84930.08
17338,7656,281,4,16271.35,65085.4
17339,7458,269,3,6246.07,18738.21
17340,9635,178,3,27708.89,83126.67
17341,8663,208,1,7733.31,7733.31
17342,585,96,2,41249.65,82499.3
17343,9396,239,3,28830.04,86490.12
17344,1176,72,5,40637.39,203186.95
17345,8876,230,3,9958.55,29875.65
17346,1277,95,4,41445.87,165783.48
17347,5891,121,3,19224.56,57673.68
17348,1824,21,3,17411.43,52234.29
17349,1444,118,4,25299.04,101196.16
17350,6191,17,1,14179.33,14179.33
17351,7625,148,2,34835.87,69671.74
17352,8752,212,2,33422.13,66844.26
17353,5016,292,5,4102.85,20514.25
17354,1752,108,1,28025.23,28025.23
17355,198,60,1,47721.75,47721.75
17356,182,191,3,23663.63,70990.89
17357,4520,93,3,11199.64,33598.92
17358,6370,117,1,1132.29,1132.29
17359,8524,170,4,19473.31,77893.24
17360,5288,194,5,14388.88,71944.4
17361,113,253,4,31584.2,126336.8
17362,1332,161,3,37120.29,111360.87
17363,8383,293,3,44536.03,133608.09
17364,4007,204,5,5130.54,25652.7
17365,665,123,5,5626.76,28133.8
17366,1376,183,1,42772.03,42772.03
17367,9309,147,2,43484.49,86968.98
17368,3226,109,5,33190.87,165954.35
17369,266,247,2,34619.68,69239.36
17370,4196,83,5,3323.04,16615.2
17371,9758,193,4,23683.24,94732.96
17372,7511,15,1,15437.94,15437.94
17373,4120,156,1,35092.34,35092.34
17374,6920,50,5,34048.96,170244.8
17375,8853,177,5,47051.67,235258.35
17376,3650,1,1,7305.14,7305.14
17377,4765,221,4,19006.3,76025.2
17378,7476,205,5,10632.54,53162.7
17379,6867,170,2,13470.99,26941.98
17380,5767,153,3,47598.32,142794.96
17381,1366,138,2,21457.83,42915.66
17382,4170,53,4,43973.17,175892.68
17383,6552,154,3,29060.0,87180.0
17384,740,202,3,955.31,2865.93
17385,8510,133,2,2385.33,4770.66
17386,8486,108,5,36186.91,180934.55
17387,7060,290,1,8963.44,8963.44
17388,9519,172,4,4095.47,16381.88
17389,2568,275,2,45208.66,90417.32
17390,6521,280,5,47054.84,235274.2
17391,3908,83,5,35263.35,176316.75
17392,3904,278,4,32740.59,130962.36
17393,1663,177,3,2720.12,8160.36
17394,6212,71,5,17190.11,85950.55
17395,5184,142,3,43140.15,129420.45
17396,2545,198,3,8999.42,26998.26
17397,1066,200,1,26216.39,26216.39
17398,8159,290,1,8450.72,8450.72
17399,4668,227,4,23135.19,92540.76
17400,666,23,1,36864.07,36864.07
17401,1940,289,1,22363.49,22363.49
17402,8601,159,1,32169.54,32169.54
17403,9726,5,4,3885.86,15543.44
17404,6033,233,1,10708.99,10708.99
17405,6989,249,1,26876.51,26876.51
17406,4244,89,2,46165.62,92331.24
17407,3963,287,2,46473.76,92947.52
17408,3119,140,4,42808.35,171233.4
17409,9659,227,1,25519.13,25519.13
17410,9037,212,1,1104.16,1104.16
17411,4637,73,3,16192.52,48577.56
17412,8661,215,5,49334.95,246674.75
17413,4041,155,1,36482.86,36482.86
17414,2695,202,4,16051.63,64206.52
17415,8071,232,2,10640.17,21280.34
17416,3952,250,1,21501.5,21501.5
17417,1347,186,2,36143.92,72287.84
17418,4706,82,2,26384.18,52768.36
17419,6529,89,4,30898.01,123592.04
17420,5492,36,5,16175.92,80879.6
17421,6036,213,3,24380.25,73140.75
17422,602,121,3,48885.45,146656.35
17423,9616,105,4,12072.98,48291.92
17424,4320,290,3,45645.02,136935.06
17425,9126,260,5,24406.97,122034.85
17426,2271,224,1,47047.73,47047.73
17427,7718,281,5,39071.31,195356.55
17428,6305,110,3,14358.57,43075.71
17429,5486,31,2,14724.6,29449.2
17430,4274,270,5,25716.78,128583.9
17431,2667,293,3,3969.37,11908.11
17432,1604,100,2,47322.48,94644.96
17433,8520,189,3,10871.03,32613.09
17434,5516,300,5,42214.94,211074.7
17435,4298,224,1,46736.42,46736.42
17436,5740,218,5,24924.65,124623.25
17437,2672,246,1,30180.79,30180.79
17438,1998,77,3,46263.22,138789.66
17439,5336,41,2,12629.23,25258.46
17440,964,282,5,49826.12,249130.6
17441,558,251,1,39892.26,39892.26
17442,7245,65,2,30353.43,60706.86
17443,8891,56,3,42208.81,126626.43
17444,7958,118,1,30491.12,30491.12
17445,4011,139,5,17650.29,88251.45
17446,1508,233,2,24489.17,48978.34
17447,9393,202,3,8171.18,24513.54
17448,7153,18,3,14541.02,43623.06
17449,8410,260,2,36363.99,72727.98
17450,3560,208,1,7900.29,7900.29
17451,2493,297,5,27801.91,139009.55
17452,2814,246,4,38493.87,153975.48
17453,1998,264,4,21105.48,84421.92
17454,329,5,2,38753.62,77507.24
17455,7462,111,3,27194.24,81582.72
17456,4519,194,4,33066.63,132266.52
17457,1117,22,5,17351.1,86755.5
17458,2003,250,2,25211.89,50423.78
17459,5590,106,5,25303.34,126516.7
17460,9207,20,3,31471.49,94414.47
17461,9706,111,1,12399.45,12399.45
17462,4017,207,2,47307.2,94614.4
17463,404,260,5,30398.48,151992.4
17464,8442,11,2,26026.85,52053.7
17465,7206,187,3,562.13,1686.39
17466,7673,11,4,16896.51,67586.04
17467,1672,97,4,22253.3,89013.2
17468,3086,104,5,20061.21,100306.05
17469,5468,46,2,3108.54,6217.08
17470,6811,113,3,30532.0,91596.0
17471,484,154,4,32295.56,129182.24
17472,6234,283,2,17669.43,35338.86
17473,7734,47,3,2304.91,6914.73
17474,8151,210,2,46592.3,93184.6
17475,1397,157,5,30177.76,150888.8
17476,6644,161,5,48104.36,240521.8
17477,2707,40,2,934.69,1869.38
17478,7215,41,5,46064.32,230321.6
17479,8574,118,4,1292.44,5169.76
17480,5753,54,5,19977.22,99886.1
17481,4945,96,2,4251.12,8502.24
17482,1329,249,2,48654.74,97309.48
17483,6983,18,2,38592.23,77184.46
17484,8178,166,5,1718.8,8594.0
17485,1373,147,4,5526.37,22105.48
17486,4685,214,4,6853.73,27414.92
17487,3657,130,3,3526.03,10578.09
17488,2307,12,2,43499.8,86999.6
17489,8722,272,4,7603.82,30415.28
17490,4109,7,3,44108.25,132324.75
17491,619,38,2,44775.13,89550.26
17492,5524,274,2,37125.86,74251.72
17493,2254,109,5,45310.52,226552.6
17494,1183,231,3,33105.99,99317.97
17495,1258,191,5,4955.94,24779.7
17496,7541,253,3,25707.89,77123.67
17497,7324,82,4,49376.89,197507.56
17498,1903,57,4,22753.22,91012.88
17499,9296,203,4,15683.08,62732.32
17500,728,156,5,22334.97,111674.85
17501,4913,51,3,21546.2,64638.6
17502,4639,264,5,33018.3,165091.5
17503,5262,62,3,23874.05,71622.15
17504,1810,209,4,6377.59,25510.36
17505,9725,50,3,21379.86,64139.58
17506,9476,191,4,34782.63,139130.52
17507,6381,60,3,21867.43,65602.29
17508,7812,93,4,44318.19,177272.76
17509,5050,270,5,39159.71,195798.55
17510,9051,192,1,25927.82,25927.82
17511,2621,236,1,366.12,366.12
17512,3108,195,1,43725.91,43725.91
17513,1821,91,3,40815.26,122445.78
17514,8347,55,5,21624.14,108120.7
17515,8786,230,1,17678.67,17678.67
17516,1353,48,1,18912.94,18912.94
17517,2237,265,5,33716.03,168580.15
17518,7824,87,5,1408.88,7044.4
17519,5151,57,5,41753.95,208769.75
17520,228,4,2,2941.8,5883.6
17521,9403,63,1,31190.18,31190.18
17522,7780,225,1,12200.0,12200.0
17523,6753,223,5,13369.27,66846.35
17524,9292,110,2,10361.61,20723.22
17525,2866,30,1,1983.11,1983.11
17526,4303,228,4,13936.84,55747.36
17527,7367,280,3,6387.64,19162.92
17528,4062,14,5,24122.95,120614.75
17529,1862,94,1,43357.07,43357.07
17530,3643,295,4,20313.34,81253.36
17531,8678,300,1,19507.09,19507.09
17532,3488,110,3,15214.47,45643.41
17533,9007,85,3,39944.53,119833.59
17534,5716,108,3,20831.04,62493.12
17535,3132,61,1,47259.98,47259.98
17536,1948,86,2,12002.29,24004.58
17537,6791,123,3,26117.99,78353.97
17538,7482,267,3,22368.07,67104.21
17539,2739,173,5,42816.73,214083.65
17540,8755,295,1,6461.31,6461.31
17541,1279,231,1,44858.61,44858.61
17542,8478,21,5,30518.17,152590.85
17543,4057,111,4,46831.89,187327.56
17544,363,61,1,40461.25,40461.25
17545,52,157,1,49325.48,49325.48
17546,9527,62,1,43238.35,43238.35
17547,9556,281,2,21888.23,43776.46
17548,8392,85,1,8263.37,8263.37
17549,1103,156,3,46517.38,139552.14
17550,3774,9,3,45621.0,136863.0
17551,2466,49,5,42345.02,211725.1
17552,813,19,2,35440.87,70881.74
17553,6135,141,3,11981.9,35945.7
17554,4052,77,4,7330.13,29320.52
17555,2767,279,4,22803.75,91215.0
17556,382,153,5,35289.01,176445.05
17557,2237,212,4,46288.31,185153.24
17558,2014,120,5,36863.56,184317.8
17559,6182,113,2,17972.25,35944.5
17560,3074,176,2,36979.43,73958.86
17561,4890,136,5,4754.12,23770.6
17562,4969,121,3,222.76,668.28
17563,5111,55,3,49982.73,149948.19
17564,7650,189,2,44129.46,88258.92
17565,1401,94,5,20288.27,101441.35
17566,7757,77,3,33553.51,100660.53
17567,5384,189,3,39256.27,117768.81
17568,3417,117,3,23520.08,70560.24
17569,249,300,1,40142.83,40142.83
17570,3739,178,5,32989.69,164948.45
17571,563,110,3,36305.22,108915.66
17572,5197,161,1,20323.65,20323.65
17573,8935,279,4,5065.3,20261.2
17574,9463,63,2,33804.93,67609.86
17575,1475,57,4,32605.35,130421.4
17576,9229,145,3,29441.25,88323.75
17577,6939,100,5,38529.54,192647.7
17578,7828,107,4,10004.95,40019.8
17579,511,180,1,5274.32,5274.32
17580,2055,220,2,14843.37,29686.74
17581,5840,254,5,1325.2,6626.0
17582,5400,42,3,13271.57,39814.71
17583,9502,137,5,14682.35,73411.75
17584,6208,98,3,40654.76,121964.28
17585,7362,43,5,36176.82,180884.1
17586,4187,290,2,24709.81,49419.62
17587,7199,252,3,29187.84,87563.52
17588,1149,172,5,42358.39,211791.95
17589,3166,96,1,32237.04,32237.04
17590,5947,260,3,41660.35,124981.05
17591,7595,68,1,37451.98,37451.98
17592,6066,52,5,3076.56,15382.8
17593,9450,261,4,13148.09,52592.36
17594,9971,1,3,5043.88,15131.64
17595,1089,136,2,4901.94,9803.88
17596,9932,284,1,45772.97,45772.97
17597,9159,129,4,32728.78,130915.12
17598,9344,258,1,38585.7,38585.7
17599,1715,201,2,38461.06,76922.12
17600,2384,111,1,10198.75,10198.75
17601,180,94,3,41570.64,124711.92
17602,4111,28,1,35985.1,35985.1
17603,9668,54,2,34679.75,69359.5
17604,138,81,3,40797.02,122391.06
17605,3062,50,2,47387.82,94775.64
17606,3121,83,4,30104.25,120417.0
17607,33,117,4,25276.82,101107.28
17608,1784,254,3,26272.19,78816.57
17609,5236,209,2,45238.42,90476.84
17610,4428,34,5,33177.94,165889.7
17611,9086,109,3,3438.45,10315.35
17612,3074,53,2,34163.82,68327.64
17613,620,4,1,25602.09,25602.09
17614,3165,130,2,23064.53,46129.06
17615,7677,155,4,18361.55,73446.2
17616,7533,34,3,18896.77,56690.31
17617,8812,86,3,35994.8,107984.4
17618,1818,270,1,108.43,108.43
17619,8534,71,3,7684.23,23052.69
17620,5228,13,2,44306.23,88612.46
17621,3276,65,4,23241.24,92964.96
17622,2067,183,3,16776.88,50330.64
17623,2388,202,2,22211.43,44422.86
17624,6921,182,5,48098.9,240494.5
17625,3024,232,3,2805.55,8416.65
17626,7025,294,3,10874.04,32622.12
17627,7460,294,3,37795.97,113387.91
17628,7000,95,3,22638.17,67914.51
17629,4318,298,3,26445.11,79335.33
17630,260,267,1,30205.55,30205.55
17631,4993,147,4,17559.72,70238.88
17632,6190,192,1,4713.88,4713.88
17633,347,264,3,23808.01,71424.03
17634,9199,239,1,34407.35,34407.35
17635,9421,281,3,26261.09,78783.27
17636,5195,282,3,4367.1,13101.3
17637,8986,143,1,29711.0,29711.0
17638,8342,35,5,31337.74,156688.7
17639,4645,143,3,41794.69,125384.07
17640,2449,67,2,30612.36,61224.72
17641,4198,287,5,27600.96,138004.8
17642,215,40,2,28172.72,56345.44
17643,5278,1,2,7063.94,14127.88
17644,7365,177,2,40137.26,80274.52
17645,5138,32,5,7491.65,37458.25
17646,2785,34,3,1825.84,5477.52
17647,6911,183,5,49309.48,246547.4
17648,5624,222,3,39415.89,118247.67
17649,5475,180,1,49720.72,49720.72
17650,3915,278,1,41026.24,41026.24
17651,7530,98,4,358.46,1433.84
17652,4673,243,2,25049.74,50099.48
17653,4179,273,3,36497.35,109492.05
17654,5631,214,4,19214.97,76859.88
17655,6749,263,4,9457.26,37829.04
17656,2422,130,3,24089.53,72268.59
17657,8294,147,3,21749.77,65249.31
17658,9274,203,4,11246.15,44984.6
17659,377,277,2,2987.22,5974.44
17660,1747,98,1,20594.19,20594.19
17661,4670,126,3,6637.95,19913.85
17662,2059,85,2,42295.76,84591.52
17663,5672,170,4,47875.92,191503.68
17664,4829,208,1,16444.96,16444.96
17665,895,257,3,16036.37,48109.11
17666,7554,215,3,17725.71,53177.13
17667,2864,242,3,11177.17,33531.51
17668,8053,184,1,41271.49,41271.49
17669,4499,203,2,36496.04,72992.08
17670,8905,11,2,36775.55,73551.1
17671,3230,128,2,36688.83,73377.66
17672,8457,11,1,11397.44,11397.44
17673,2629,247,3,36329.4,108988.2
17674,2193,50,5,1074.68,5373.4
17675,9880,18,5,1509.55,7547.75
17676,3227,162,1,19816.08,19816.08
17677,9859,171,2,39350.59,78701.18
17678,2149,248,4,27736.03,110944.12
17679,8302,277,1,1949.9,1949.9
17680,8341,178,5,2199.69,10998.45
17681,9528,119,2,6693.56,13387.12
17682,8316,124,1,20404.85,20404.85
17683,9410,167,3,44353.53,133060.59
17684,4025,49,4,3677.29,14709.16
17685,4473,243,4,19369.12,77476.48
17686,348,98,1,12680.15,12680.15
17687,1087,66,2,21178.2,42356.4
17688,4023,218,2,42697.06,85394.12
17689,9227,211,4,36690.21,146760.84
17690,3139,276,3,26421.89,79265.67
17691,8020,208,2,5797.75,11595.5
17692,8113,277,4,7133.31,28533.24
17693,4895,4,5,10268.95,51344.75
17694,6357,60,1,4187.64,4187.64
17695,2853,247,5,34536.15,172680.75
17696,6110,67,5,34767.72,173838.6
17697,1631,70,2,21281.61,42563.22
17698,2883,252,5,38696.88,193484.4
17699,6126,205,5,7044.92,35224.6
17700,7224,122,3,18607.83,55823.49
17701,8896,203,5,7243.0,36215.0
17702,8200,185,2,6188.73,12377.46
17703,1035,283,1,4513.14,4513.14
17704,7562,267,5,15969.9,79849.5
17705,4980,56,1,18675.9,18675.9
17706,4568,173,1,38479.88,38479.88
17707,6581,52,1,2952.93,2952.93
17708,3588,43,4,25488.54,101954.16
17709,2689,232,5,28458.48,142292.4
17710,605,139,5,954.91,4774.55
17711,7823,157,3,40723.42,122170.26
17712,4823,271,5,26417.34,132086.7
17713,480,263,1,9099.85,9099.85
17714,4018,95,1,16328.94,16328.94
17715,8011,216,2,47221.47,94442.94
17716,2455,255,5,12315.42,61577.1
17717,4816,131,5,28113.96,140569.8
17718,4047,197,3,13177.29,39531.87
17719,8326,258,1,40229.51,40229.51
17720,4055,193,1,31764.85,31764.85
17721,2865,161,4,27652.55,110610.2
17722,8083,194,4,20154.68,80618.72
17723,2985,239,2,4761.62,9523.24
17724,1798,204,3,33667.04,101001.12
17725,5023,150,4,7696.13,30784.52
17726,4356,96,1,9640.2,9640.2
17727,330,82,1,44821.61,44821.61
17728,3255,62,1,23368.29,23368.29
17729,2651,111,4,714.53,2858.12
17730,4749,6,1,37942.19,37942.19
17731,3567,11,2,21795.31,43590.62
17732,9177,241,1,31779.93,31779.93
17733,3532,159,1,19800.76,19800.76
17734,1878,215,1,46086.06,46086.06
17735,2907,292,1,4172.96,4172.96
17736,4242,35,5,7494.41,37472.05
17737,823,276,5,20334.61,101673.05
17738,8376,256,5,6583.78,32918.9
17739,2321,106,3,27978.92,83936.76
17740,9550,25,4,5100.99,20403.96
17741,8570,34,5,46380.76,231903.8
17742,2035,222,5,16995.63,84978.15
17743,3583,76,2,33951.7,67903.4
17744,3384,244,3,23026.22,69078.66
17745,4532,247,5,49780.41,248902.05
17746,3605,267,5,49441.84,247209.2
17747,6778,270,4,46363.2,185452.8
17748,8918,269,5,25883.26,129416.3
17749,3526,77,4,13193.8,52775.2
17750,7277,254,4,24789.01,99156.04
17751,8198,133,2,29904.23,59808.46
17752,8498,24,2,49647.62,99295.24
17753,4638,299,2,25493.31,50986.62
17754,978,118,4,15479.43,61917.72
17755,9363,175,4,20499.67,81998.68
17756,8250,178,4,1605.9,6423.6
17757,6384,251,1,1242.72,1242.72
17758,9423,54,1,35981.81,35981.81
17759,3571,11,2,4981.19,9962.38
17760,8161,275,3,36087.07,108261.21
17761,5413,27,4,27445.65,109782.6
17762,4076,68,5,20051.61,100258.05
17763,4117,219,2,27005.34,54010.68
17764,3015,25,2,23863.32,47726.64
17765,6416,84,5,46002.65,230013.25
17766,4902,115,4,17271.84,69087.36
17767,3752,188,2,39256.97,78513.94
17768,1278,33,2,49362.3,98724.6
17769,1398,260,2,12475.35,24950.7
17770,9823,23,5,39157.85,195789.25
17771,3360,75,3,2325.6,6976.8
17772,610,242,4,10321.0,41284.0
